# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)     intcor     time                               File name                Ligand name

     71.08     -71.35       0.17       0.00       0.00       0.92       2.21       4.56   16.312  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3288_2.mol2'             'ZINC20058875'
     80.64     -77.82       2.00       0.00       0.00       2.40       3.17       4.89   15.968  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3289_4.mol2'             'ZINC20058879'
     63.90     -70.02       0.32       0.00       0.00      11.53       2.59       7.89   10.752  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3290_2.mol2'             'ZINC20108246'
     81.62     -84.54       0.00       0.00       0.00       0.10       2.70       2.58   13.528  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3291_4.mol2'             'ZINC20180065'
     81.97     -82.68       1.00       0.00       0.00       1.25       2.36       2.25   11.020  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3292_2.mol2'             'ZINC22107886'
     83.45     -80.35       2.08       0.00       0.00       3.49       1.45       2.43   12.556  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3293_1.mol2'             'ZINC22108918'
     88.72     -84.74       2.90       0.00       0.00       5.43       1.02       2.76   11.940  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3294_2.mol2'             'ZINC22108985'
     76.16     -76.53       0.27       0.00       0.00      17.55       3.03      22.40   12.332  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3295_3.mol2'             'ZINC22317640'
     73.31     -76.22       0.00       0.00       0.00       0.00       3.87       4.67   12.172  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3296_1.mol2'             'ZINC22320233'
     74.09     -75.71       0.56       0.00       0.00      17.56       3.95      22.15   11.792  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3297_4.mol2'             'ZINC22370665'
     65.30     -67.27       0.00       0.00       0.00       3.70       2.97       7.68   13.624  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3298_5.mol2'             'ZINC27237551'
     83.98     -84.13       0.00       0.00       0.00       2.87       2.14       6.71    8.676  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3299_3.mol2'             'ZINC34755998'
     69.61     -71.06       0.00       0.00       0.00       0.07       2.28       3.17    9.388  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3300_2.mol2'             'ZINC34756163'
     63.35     -64.49       0.00       0.00       0.00      47.74       3.69      52.71    9.788  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3301_1.mol2'             'ZINC34834453'
     82.14     -77.49       2.00       0.00       0.00       0.00       2.42       3.50   17.392  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3302_3.mol2'             'ZINC34999685'
     67.73     -67.01       1.00       0.00       0.00       0.00       3.08       3.40   14.624  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3303_2.mol2'             'ZINC35226539'
     72.31     -74.07       0.00       0.00       0.00      49.03       2.35      51.97   15.736  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3304_3.mol2'             'ZINC35703184'
     88.70     -89.78       0.00       0.00       0.00       3.62       2.10       6.73   16.388  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3305_5.mol2'             'ZINC35742739'
     74.92     -75.51       0.00       0.00       0.00       2.46       2.73       7.33   15.664  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3306_3.mol2'             'ZINC35745136'
     73.06     -75.58       0.00       0.00       0.00       3.08       3.50       7.57   13.908  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3307_5.mol2'             'ZINC35745141'
     83.92     -88.83       0.00       0.00       0.00       2.71       2.29       2.38   14.344  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3308_4.mol2'             'ZINC35872215'
     83.26     -86.75       0.85       0.00       0.00       4.76       3.92       6.58   15.272  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3309_5.mol2'             'ZINC36167642'
     72.10     -74.30       0.91       0.00       0.00       5.34       4.04       5.38   14.984  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3310_1.mol2'             'ZINC36202326'
     72.55     -87.92       1.00       0.00       0.00      13.11       3.22       1.19   13.344  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3311_5.mol2'             'ZINC03040370'
     69.13     -69.20       1.00       0.00       0.00       0.00       2.27       1.48   13.044  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3312_5.mol2'             'ZINC38615130'
     86.40     -80.79       1.94       0.00       0.00       0.09       1.12       2.08    6.804  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3313_1.mol2'             'ZINC39024472'
     75.23     -74.58       0.93       0.00       0.00       0.00       1.52       0.91   10.404  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3314_3.mol2'             'ZINC39869051'
     55.22     -57.65       0.00       0.35       0.00      19.38       2.50      20.63    9.392  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3315_1.mol2'             'ZINC40661703'
     80.10     -76.09       2.42       0.00       0.00       0.56       2.37       2.06   12.584  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3316_3.mol2'             'ZINC40739404'
     81.86     -79.75       1.98       0.00       0.00       1.58       2.91       3.58   13.268  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3317_5.mol2'             'ZINC43611708'
     62.46     -64.37       0.00       0.00       0.00       0.00       3.82       5.68    9.788  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3318_3.mol2'             'ZINC05085298'
     66.74     -67.12       1.97       0.00       0.00       1.68       3.57       2.55   13.164  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3319_5.mol2'             'ZINC02429754'
     66.89     -62.95       2.11       0.00       0.00       0.00       2.35       2.32   14.792  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3320_2.mol2'             'ZINC02425959'
     70.43     -64.29       2.37       0.00       0.00       0.00       1.94       2.89   14.392  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3321_5.mol2'             'ZINC41584194'
     85.51     -87.04       0.00       0.00       0.00       1.10       1.88       3.33   12.160  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3322_3.mol2'             'ZINC63234367'
     66.78     -68.26       0.30       0.00       0.00       0.06       1.99       1.12    9.912  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3323_3.mol2'             'ZINC63351099'
     74.48     -75.64       0.00       0.00       0.00       0.00       2.10       3.05    9.728  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3324_5.mol2'             'ZINC63361932'
     78.18     -78.81       0.99       0.00       0.00       4.30       2.90       5.95   13.180  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3325_2.mol2'             'ZINC63425768'
     68.53     -70.85       0.00       0.00       0.00       3.08       2.98       6.72   13.136  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3326_5.mol2'             'ZINC63426768'
     70.40     -71.75       0.00       0.00       0.00       0.02       2.81       4.24    8.480  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3327_2.mol2'             'ZINC63515537'
     77.41     -78.26       0.00       0.00       0.00       0.00       2.38       3.91   10.388  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3328_3.mol2'             'ZINC38975940'
     87.11     -86.38       0.94       0.00       0.00       0.00       1.15       0.21   10.636  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3329_5.mol2'             'ZINC64539535'
     77.53     -72.46       2.62       0.00       0.00       0.00       1.90       0.99    6.012  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3330_3.mol2'             'ZINC06193321'
     65.37     -68.76       0.00       0.00       0.00       0.00       2.32       1.25    7.844  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3331_1.mol2'             'ZINC08635714'
     72.17     -71.07       0.89       0.00       0.00       3.14       1.80       5.17    8.388  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3332_4.mol2'             'ZINC09165343'
     71.63     -61.55       4.65       0.00       0.00       1.81       1.53       1.00    7.708  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3333_5.mol2'             'ZINC09288629'
     75.99     -78.08       0.55       1.00       0.00       7.95       1.95       5.12    7.604  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3334_3.mol2'             'ZINC09530622'
     65.71     -63.80       1.98       0.00       0.00       6.54       1.10       4.71    6.544  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3335_5.mol2'             'ZINC10087016'
     77.92     -74.78       1.29       0.00       0.00       2.99       2.05       5.09    6.800  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3336_1.mol2'             'ZINC10129629'
     74.11     -75.07       0.00       0.00       0.00       4.48       2.17       7.86   10.376  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3337_1.mol2'             'ZINC10141030'
     89.24     -84.09       0.91       0.95       0.00       0.00       0.38       0.32    9.064  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3338_5.mol2'             'ZINC12430076'
     79.82     -76.29       1.39       0.00       0.00       0.00       1.07       1.51    5.236  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3339_3.mol2'             'ZINC12471185'
     82.80     -81.42       1.78       0.00       0.00       0.43       2.31       1.11   13.460  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3340_5.mol2'             'ZINC02662689'
     70.68     -65.92       1.98       0.00       0.00       3.05       1.11       4.09    5.160  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3341_1.mol2'             'ZINC12705924'
     75.73     -68.70       2.80       0.00       0.00       2.88       1.36       3.84    8.856  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3342_2.mol2'             'ZINC12705935'
     71.88     -73.84       0.00       0.00       0.00       3.15       3.48       8.15    8.372  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3343_3.mol2'             'ZINC12874418'
     77.99     -75.60       2.00       0.00       0.00       0.00       2.59       1.59    8.672  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3344_5.mol2'             'ZINC06245242'
     67.90     -66.19       1.00       0.00       0.00       0.00       1.26       1.10    7.216  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3345_2.mol2'             'ZINC02269165'
     69.68     -67.79       1.00       0.00       0.00       0.20       2.25       3.58   11.176  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3346_4.mol2'             'ZINC14200966'
     79.66     -81.27       0.00       0.00       0.00       0.00       2.52       3.39   10.624  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3347_3.mol2'             'ZINC15418779'
     74.98     -77.58       0.00       0.00       0.00      37.77       2.32      39.82    9.344  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3348_3.mol2'             'ZINC02228294'
     73.32     -71.41       0.93       0.00       0.00       9.82       0.95      10.75    9.660  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3349_4.mol2'             'ZINC19789300'
     62.95     -53.71       3.76       0.00       0.00       1.17       1.57       2.23   12.420  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3350_1.mol2'             'ZINC20116132'
     74.02     -84.26       1.00       0.00       0.00      14.80       0.31       1.66   10.064  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3351_3.mol2'             'ZINC20685676'
     58.38     -57.76       1.00       0.00       0.00       0.00       2.79       2.39   12.704  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3352_1.mol2'             'ZINC22074213'
     60.68     -58.79       1.00       0.00       0.00       0.00       1.52       1.67    8.780  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3353_3.mol2'             'ZINC23333008'
     68.56     -68.86       0.00       0.00       0.00       6.24       1.11       8.16    6.516  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3354_3.mol2'             'ZINC27039418'
     76.65     -68.35       3.43       0.00       0.00       6.02       1.74       7.51    7.480  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3355_4.mol2'             'ZINC31157786'
     82.11     -83.99       0.21       0.00       0.00       2.70       0.96       1.37   11.200  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3356_2.mol2'             'ZINC35781271'
     76.01     -77.62       0.00       0.00       0.00       0.00       1.51       0.59   11.040  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3357_4.mol2'             'ZINC36158710'
     74.85     -76.04       0.74       0.00       0.00       1.75       2.22       2.40    7.880  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3358_3.mol2'             'ZINC34933792'
     81.89     -80.29       1.69       0.00       0.00       0.48       3.18       3.07   11.292  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3359_1.mol2'             'ZINC32511657'
     76.20     -77.84       0.40       0.00       0.00       4.73       1.97       5.82    8.276  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3360_3.mol2'             'ZINC38517673'
     73.98     -75.03       0.00       0.00       0.00       0.00       1.41       1.62    7.620  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3361_4.mol2'             'ZINC38806243'
     87.86     -84.60       2.00       0.00       0.00       1.30       1.46       1.49   12.132  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3362_5.mol2'             'ZINC39491686'
     80.71     -81.89       0.00       0.00       0.00       0.00       1.02       0.87    7.772  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3363_4.mol2'             'ZINC38899557'
     52.17     -48.06       1.98       0.00       0.00       1.00       1.46       2.07    5.892  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3364_1.mol2'             'ZINC39675306'
     68.13     -67.13       1.00       0.00       0.00       0.03       1.69       1.29    8.192  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3365_4.mol2'             'ZINC39696306'
     67.25     -62.36       2.26       0.00       0.00       0.95       1.45       1.96    9.064  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3366_4.mol2'             'ZINC13041268'
     74.68     -76.65       0.00       0.00       0.00       3.12       2.29       5.74   10.648  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3367_5.mol2'             'ZINC40741792'
     66.74     -67.15       1.35       0.00       0.00       1.69       2.96       3.13    7.488  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3368_1.mol2'             'ZINC44658320'
     60.41     -59.80       1.72       0.00       0.00       2.43       1.84       1.55   10.500  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3369_4.mol2'             'ZINC22938289'
     43.66     -49.82       1.66       0.00       0.00      11.36       1.42       2.53    7.932  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3370_1.mol2'             'ZINC05945271'
     66.62     -66.51       0.70       0.00       0.00       1.66       1.49       1.66    9.112  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3371_1.mol2'             'ZINC59279837'
     66.43     -68.38       0.00       0.00       0.00       0.00       1.60       1.26   11.152  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3372_5.mol2'             'ZINC60041104'
     62.22     -63.80       0.99       0.00       0.00       2.95       1.21       0.66   11.200  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3373_1.mol2'             'ZINC60041112'
     56.01     -53.93       1.48       0.00       0.00       4.92       1.07       4.71    8.244  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3374_5.mol2'             'ZINC60320505'
     65.26     -67.06       0.00       0.00       0.00      19.89       2.12      22.32    7.304  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3375_1.mol2'             'ZINC63789286'
     66.73     -62.75       1.43       0.00       0.00       0.00       0.29       0.28    9.188  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3376_2.mol2'             'ZINC64202771'
     81.65     -81.84       0.91       0.00       0.00       3.07       2.33       4.81    9.120  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3377_5.mol2'             'ZINC64218939'
     75.50     -78.40       0.00       0.00       0.00       3.37       2.51       5.50    8.012  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3378_2.mol2'             'ZINC65074625'
     74.61     -75.42       0.00       0.00       0.00       1.41       2.43       5.46    8.468  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3379_4.mol2'             'ZINC65074630'
     65.79     -66.78       0.00       0.00       0.00       0.21       2.50       3.60   10.160  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3380_1.mol2'             'ZINC01930764'
     67.37     -62.36       2.60       0.00       0.00       0.00       2.60       2.40    7.036  '/tmp/tmp5ahV_7/gold_soln_decoys_final_m3381_4.mol2'             'ZINC08793078'
