# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)     intcor     time                               File name                Ligand name

     50.07     -46.37       2.00       0.00       0.00       0.00       2.19       2.09    1.712  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2019_5.mol2'             'ZINC21264072'
     68.40     -58.94       3.95       0.00       0.00       0.00       2.66       2.92    1.556  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2020_4.mol2'             'ZINC22594105'
     61.16     -59.35       1.13       0.00       0.00       1.44       1.15       2.17    1.472  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2021_5.mol2'             'ZINC23337876'
     68.66     -71.61       0.95       0.00       0.00       5.07       3.32       5.45    1.012  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2022_2.mol2'             'ZINC25337703'
     60.30     -57.81       1.49       0.00       0.00       0.14       2.63       2.75    1.248  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2023_1.mol2'             'ZINC39626999'
     47.06     -37.05       3.83       0.00       0.00       2.40       2.32       5.56    1.340  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2024_4.mol2'             'ZINC39630582'
     50.85     -47.97       1.38       0.00       0.00       0.67       3.08       4.76    1.812  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2025_1.mol2'             'ZINC39634838'
     60.12     -51.45       3.00       0.00       0.00       0.21       1.18       2.24    1.320  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2026_4.mol2'             'ZINC39634842'
     45.22     -45.97       0.00       0.00       0.00       0.91       1.56       3.01    1.304  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2027_2.mol2'             'ZINC39634844'
     46.94     -41.36       2.00       0.00       0.00       0.00       1.80       3.18    1.772  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2028_2.mol2'             'ZINC39634880'
     64.80     -61.44       1.89       0.00       0.00       1.67       2.63       3.60    1.216  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2029_1.mol2'             'ZINC39663763'
     63.44     -64.41       0.00       0.00       0.00       0.00       2.70       4.42    1.196  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2030_3.mol2'             'ZINC39663765'
     65.23     -64.16       1.57       0.00       0.00       0.83       2.43       1.81    1.244  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2031_3.mol2'             'ZINC39663908'
     73.76     -72.67       1.79       0.00       0.00       3.93       2.12       3.41    1.300  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2032_1.mol2'             'ZINC39664164'
     62.76     -57.88       2.00       0.00       0.00       0.00       1.44       1.27    1.220  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2033_1.mol2'             'ZINC39670201'
     57.80     -53.26       1.69       0.00       0.00       0.00       0.99       1.45    1.192  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2034_4.mol2'             'ZINC39670205'
     60.56     -63.99       0.11       0.00       0.00       3.10       0.91       1.18    1.184  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2035_5.mol2'             'ZINC39674767'
     72.84     -74.72       0.65       0.00       0.00       0.00       2.71       1.60    1.388  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2036_4.mol2'             'ZINC39674812'
     66.01     -63.72       0.88       0.00       0.00       0.00       2.35       3.68    1.596  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2037_1.mol2'             'ZINC39678923'
     67.09     -68.01       0.00       0.00       0.00       0.00       1.56       1.46    1.404  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2038_1.mol2'             'ZINC39683512'
     67.14     -68.32       0.00       0.00       0.00       0.05       1.64       1.98    1.404  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2039_2.mol2'             'ZINC39685645'
     60.81     -63.72       0.00       0.00       0.00       0.00       2.03       1.16    1.156  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2040_5.mol2'             'ZINC39689277'
     69.00     -70.31       1.72       0.00       0.00       1.90       2.53       0.48    1.328  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2041_5.mol2'             'ZINC22936876'
     59.24     -60.56       0.00       0.00       0.00       0.00       2.06       2.80    1.024  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2042_5.mol2'             'ZINC43527359'
     64.76     -67.63       0.00       0.00       0.00      18.26       1.41      18.01    1.208  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2043_1.mol2'             'ZINC22932049'
     54.99     -62.71       0.00       0.00       0.00       9.61       2.65       7.19    1.100  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2044_3.mol2'             'ZINC63108164'
     66.75     -61.33       3.92       0.00       0.00       8.97       1.34       4.88    1.072  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2045_2.mol2'             'ZINC63277033'
     67.93     -71.10       0.00       0.00       0.00       0.00       2.32       0.85    1.056  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2046_1.mol2'             'ZINC63303352'
     73.47     -75.65       0.00       0.00       0.00       1.32       2.50       3.33    1.200  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2047_1.mol2'             'ZINC63546948'
     66.76     -64.92       2.00       0.00       0.00       0.13       2.76       1.48    1.100  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2048_3.mol2'             'ZINC63547300'
     62.28     -64.31       0.00       0.00       0.00       0.00       1.63       1.16    1.028  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2049_3.mol2'             'ZINC63648739'
     64.00     -64.59       0.74       0.00       0.00       0.64       1.59       1.02    1.264  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2050_2.mol2'             'ZINC63663795'
     68.67     -65.23       2.00       0.00       0.00       0.00       1.87       1.18    1.192  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2051_5.mol2'             'ZINC63709160'
     65.50     -65.55       0.99       0.00       0.00       5.46       3.24       8.93    1.276  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2052_4.mol2'             'ZINC63731997'
     66.87     -64.50       2.00       0.00       0.00       1.32       2.91       3.16    1.124  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2053_2.mol2'             'ZINC63742878'
     63.82     -67.40       0.00       1.00       0.00       6.10       3.00       5.02    1.248  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2054_3.mol2'             'ZINC63908198'
     68.23     -64.18       2.00       0.00       0.00       0.00       1.87       1.79    1.404  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2055_1.mol2'             'ZINC63985477'
     65.69     -65.11       0.90       0.00       0.00       0.07       1.80       1.54    1.492  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2056_5.mol2'             'ZINC63993683'
     69.06     -70.62       0.00       0.00       0.00       0.00       1.65       1.00    1.576  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2057_3.mol2'             'ZINC63994296'
     54.11     -57.57       0.68       0.00       0.00       2.93       2.28       2.01    1.000  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2058_3.mol2'             'ZINC64197438'
     42.56     -38.43       1.74       0.00       0.00       0.00       3.39       5.67    1.176  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2059_4.mol2'             'ZINC64202847'
     55.16     -50.37       1.78       0.00       0.00       0.67       1.85       3.73    1.636  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2060_3.mol2'             'ZINC65305967'
     58.24     -59.38       0.00       0.00       0.00       1.09       0.14       0.19    0.656  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2061_2.mol2'             'ZINC03841142'
     59.87     -53.62       2.63       0.00       0.00       0.00       2.04       2.44    1.016  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2062_5.mol2'             'ZINC02211100'
     74.75     -73.58       0.99       0.00       0.00       0.00       2.41       2.54    1.180  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2063_3.mol2'             'ZINC00810691'
     53.98     -48.18       1.98       0.00       0.00       0.00       1.72       3.28    0.868  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2064_2.mol2'             'ZINC07006277'
     60.43     -63.19       0.00       0.00       0.00       0.00       2.69       2.61    1.032  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2065_4.mol2'             'ZINC26805851'
     61.24     -59.18       0.75       0.00       0.00       3.07       2.58       7.40    1.056  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2066_2.mol2'             'ZINC32060554'
     51.01     -39.93       4.28       0.00       0.00       4.74       1.36       5.45    0.776  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2067_1.mol2'             'ZINC35797746'
     50.19     -42.41       3.00       0.00       0.00       3.23       1.73       5.48    0.768  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2068_5.mol2'             'ZINC35797761'
     55.30     -43.43       4.57       0.00       0.00       1.59       1.01       1.78    0.872  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2069_2.mol2'             'ZINC37261791'
     50.30     -50.76       0.00       0.00       0.00       3.30       1.41       3.78    1.040  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2070_1.mol2'             'ZINC05025367'
     63.24     -56.46       3.00       0.00       0.00       0.03       2.34       2.49    1.040  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2071_5.mol2'             'ZINC04196491'
     50.76     -45.06       2.86       0.00       0.00       2.46       1.60       2.76    0.996  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2072_4.mol2'             'ZINC39534511'
     58.25     -58.26       1.00       0.00       0.00       0.93       2.43       2.79    1.504  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2073_5.mol2'             'ZINC39534631'
     52.41     -48.92       1.68       0.00       0.00       0.03       1.40       1.16    1.312  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2074_2.mol2'             'ZINC39605478'
     59.43     -45.99       4.81       0.00       0.00       0.00       1.32       1.22    1.316  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2075_2.mol2'             'ZINC39605480'
     53.41     -46.63       2.72       0.00       0.00       0.00       1.72       1.78    1.328  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2076_4.mol2'             'ZINC39605555'
     57.04     -55.03       1.00       0.00       0.00       0.00       1.05       1.10    1.100  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2077_5.mol2'             'ZINC39683971'
     62.35     -64.59       0.00       0.00       0.00       5.06       1.02       4.36    1.004  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2078_3.mol2'             'ZINC41653499'
     54.88     -60.20       0.00       0.00       0.00       4.99       2.85       5.38    1.000  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2079_3.mol2'             'ZINC41714748'
     52.38     -52.88       0.00       0.00       0.00       2.99       1.72       5.94    1.216  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2080_4.mol2'             'ZINC41717211'
     59.66     -57.51       1.40       0.00       0.00       0.44       3.50       5.38    1.220  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2081_5.mol2'             'ZINC44235172'
     56.38     -53.48       1.98       0.00       0.00       0.00       3.26       3.50    0.956  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2082_5.mol2'             'ZINC44761733'
     59.08     -61.66       0.00       0.00       0.00       3.02       1.89       4.23    1.088  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2083_3.mol2'             'ZINC49131868'
     59.56     -59.81       0.00       0.00       0.00       0.00       1.84       2.90    1.276  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2084_1.mol2'             'ZINC51046213'
     60.90     -58.75       1.00       0.00       0.00       0.54       0.91       1.50    1.040  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2085_3.mol2'             'ZINC55111879'
     50.21     -48.63       1.30       0.00       0.00       0.00       1.47       0.63    1.012  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2086_3.mol2'             'ZINC55211606'
     58.33     -56.59       0.82       0.00       0.00       0.00       1.33       1.58    1.052  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2087_3.mol2'             'ZINC07923865'
     59.44     -56.85       1.47       0.00       0.00       9.67       1.07       9.37    1.016  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2088_2.mol2'             'ZINC62586690'
     60.43     -53.51       2.89       0.00       0.00       0.00       2.76       3.75    1.016  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2089_2.mol2'             'ZINC63518740'
     63.70     -55.90       3.00       0.00       0.00       0.00       1.57       1.48    0.992  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2090_1.mol2'             'ZINC58299821'
     54.23     -54.96       1.00       0.00       0.00       0.00       2.61       1.49    1.124  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2091_4.mol2'             'ZINC52830754'
     59.77     -61.42       0.00       0.00       0.00       0.00       1.10       0.26    1.128  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2092_4.mol2'             'ZINC64755608'
     64.47     -62.63       0.90       0.00       0.00       0.00       0.56       0.24    1.076  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2093_1.mol2'             'ZINC65174388'
     55.16     -56.18       0.99       0.00       0.00       2.05       2.68       3.38    0.916  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2094_2.mol2'             'ZINC65441542'
     62.47     -55.43       2.86       0.00       0.00       1.68       2.30       4.71    1.132  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2095_5.mol2'             'ZINC54991690'
     59.50     -57.74       1.79       0.00       0.00       1.40       1.39       0.56    1.104  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2096_5.mol2'             'ZINC66474107'
     53.41     -48.87       1.57       0.64       0.00       0.02       2.66       2.66    1.112  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2097_4.mol2'             'ZINC66563434'
     58.24     -56.29       1.20       0.00       0.00       3.24       2.12       5.22    0.924  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2098_4.mol2'             'ZINC66844370'
     68.88     -70.07       0.00       0.00       0.00       0.00       0.81       0.43    1.008  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2099_2.mol2'             'ZINC67160897'
     63.92     -67.45       0.00       0.00       0.00       1.36       1.24       0.31    1.012  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2100_4.mol2'             'ZINC67162932'
     60.46     -58.07       1.20       0.00       0.00       0.00       2.17       2.53    1.040  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2101_2.mol2'             'ZINC67163854'
     55.83     -51.80       1.52       0.41       0.00       0.00       2.05       1.72    1.020  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2102_1.mol2'             'ZINC67216435'
     59.06     -56.23       1.00       0.00       0.00       0.00       1.97       3.27    1.096  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2103_2.mol2'             'ZINC67247803'
     52.07     -49.31       1.94       0.00       0.00       0.60       2.94       3.40    1.016  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2104_2.mol2'             'ZINC67412406'
     68.89     -63.99       1.37       1.00       0.00       0.00       1.42       0.65    1.016  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2105_4.mol2'             'ZINC67432669'
     58.58     -52.36       3.00       0.00       0.00       2.71       1.45       2.37    1.092  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2106_3.mol2'             'ZINC67473441'
     56.63     -56.91       0.99       0.00       0.00       4.36       1.33       3.77    1.032  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2107_3.mol2'             'ZINC67492700'
     50.42     -50.78       0.00       0.00       0.00       2.89       0.77       4.08    1.104  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2108_2.mol2'             'ZINC67559084'
     56.01     -53.54       1.00       0.00       0.00       0.01       0.53       0.49    1.056  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2109_2.mol2'             'ZINC67595125'
     69.00     -61.40       3.74       0.00       0.00       0.00       2.23       0.84    1.312  '/tmp/tmpOBu85K/gold_soln_decoys_final_m2110_5.mol2'             'ZINC67609288'
