# File containing a listing of the fitness of the top-ranked
# individual for each ligand docked in GOLD.
#
# Format is:
#
#     Score     S(PLP)   S(hbond)     S(cho)   S(metal)  DE(clash)   DE(tors)     intcor     time                               File name                Ligand name

     47.93     -46.18       0.70       0.00       0.00       0.00       1.10       1.84    0.492  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1086_4.mol2'             'ZINC32944866'
     49.97     -56.44       0.00       0.00       0.00      10.68       1.37       6.94    0.396  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1087_5.mol2'             'ZINC34734587'
     52.10     -55.63       0.00       0.00       0.00       3.72       1.97       3.64    0.308  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1088_1.mol2'             'ZINC02916564'
     62.98     -68.71       0.00       0.00       0.00      12.73       4.01      14.08    0.464  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1089_1.mol2'             'ZINC38733765'
     58.58     -61.48       1.00       0.00       0.00      10.29       1.83       8.02    0.356  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1090_4.mol2'             'ZINC39994326'
     46.13     -50.72       0.13       0.00       0.00       6.68       1.05       3.80    0.404  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1091_5.mol2'             'ZINC40011020'
     39.73     -49.62       0.00       0.00       0.00       7.45       3.06       3.69    0.400  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1092_1.mol2'             'ZINC43604524'
     68.71     -69.01       0.17       0.00       0.00       0.48       3.43       6.54    0.444  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1093_5.mol2'             'ZINC44904463'
     78.11     -70.93       2.00       0.99       0.00       0.84       1.80       2.44    0.452  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1094_1.mol2'             'ZINC33148379'
     60.01     -63.02       0.00       0.00       0.00       0.42       3.13       3.16    0.448  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1095_1.mol2'             'ZINC33148385'
     44.92     -47.01       0.00       0.00       0.00       1.65       1.74       3.04    0.456  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1096_4.mol2'             'ZINC19897210'
     41.69     -46.31       0.10       0.00       0.00      11.21       1.27       8.82    0.476  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1097_5.mol2'             'ZINC39769760'
     80.23     -81.83       0.00       0.00       0.00       0.44       2.04       2.81    0.424  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1098_3.mol2'             'ZINC63295608'
     55.52     -55.06       0.94       0.00       0.00      20.77       1.26      20.71    0.400  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1099_3.mol2'             'ZINC63351543'
     65.89     -66.62       0.23       0.00       0.00       0.00       1.34       1.28    0.408  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1100_3.mol2'             'ZINC63362929'
     36.67     -38.15       0.66       0.00       0.00       2.99       1.46       2.18    0.428  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1101_2.mol2'             'ZINC63374587'
     58.20     -58.19       0.89       0.00       0.00       0.07       1.81       1.02    0.396  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1102_3.mol2'             'ZINC63374664'
     65.70     -68.46       0.96       0.00       0.00      12.41       0.82       8.40    0.424  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1103_4.mol2'             'ZINC35446631'
     51.29     -53.81       0.00       0.00       0.00       0.47       2.34       2.64    0.524  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1104_3.mol2'             'ZINC65006615'
     38.58     -41.22       0.00       0.00       0.00       1.87       4.51       6.99    0.472  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1105_2.mol2'             'ZINC65301350'
     62.07     -63.72       0.00       0.00       0.00       0.00       3.45       5.26    0.420  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1106_5.mol2'             'ZINC02638564'
     57.80     -56.72       1.11       0.00       0.00       0.35       4.03       5.25    0.436  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1107_1.mol2'             'ZINC02638565'
     60.24     -60.50       0.00       0.00       0.00       0.00       0.40       0.55    0.648  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1108_4.mol2'             'ZINC08762775'
     43.03     -42.25       2.71       0.00       0.00       2.71       3.19       1.33    0.360  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1109_1.mol2'             'ZINC08766612'
     52.09     -52.49       0.00       0.00       0.00       0.00       1.72       3.04    0.456  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1110_5.mol2'             'ZINC09128227'
     49.84     -53.31       0.00       0.00       0.00       8.94       2.46       9.24    0.348  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1111_2.mol2'             'ZINC09216438'
     51.06     -50.19       1.00       0.00       0.00       3.01       2.97       6.52    0.552  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1112_3.mol2'             'ZINC09100182'
     51.47     -54.15       0.00       0.00       0.00       6.71       1.72       7.16    0.468  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1113_3.mol2'             'ZINC03379632'
     59.87     -58.57       0.45       0.00       0.00       3.08       1.56       6.16    0.412  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1114_5.mol2'             'ZINC03379635'
     71.24     -72.97       0.00       0.00       0.00       1.51       1.03       1.85    0.512  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1115_4.mol2'             'ZINC02366485'
     43.08     -58.97       0.00       0.00       0.00      17.18       4.31       9.89    0.436  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1116_5.mol2'             'ZINC09491318'
     43.19     -51.94       1.71       0.00       0.00      11.26       3.39       4.17    0.444  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1117_3.mol2'             'ZINC09781629'
     58.13     -59.02       0.00       0.00       0.00       0.00       2.71       4.23    0.424  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1118_1.mol2'             'ZINC09867616'
     40.23     -43.49       0.11       0.00       0.00       3.13       1.94       3.43    0.400  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1119_4.mol2'             'ZINC08922685'
     68.22     -64.67       2.00       0.00       0.00       0.04       1.98       1.55    0.420  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1120_3.mol2'             'ZINC09469449'
     52.09     -51.53       0.30       0.00       0.00       4.81       3.91      12.29    0.372  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1121_4.mol2'             'ZINC14918984'
     58.60     -60.08       0.00       0.00       0.00       7.71       3.17      12.19    0.400  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1122_2.mol2'             'ZINC14922038'
     63.05     -69.64       0.04       0.00       0.00       6.44       3.80       7.36    0.528  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1123_4.mol2'             'ZINC14981705'
     58.89     -65.42       0.00       0.00       0.00       5.40       2.78       4.31    0.444  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1124_1.mol2'             'ZINC14984394'
     53.30     -52.69       0.00       1.00       0.00       2.71       2.57       4.10    0.500  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1125_1.mol2'             'ZINC09007851'
     44.46     -48.20       1.00       0.00       0.00       9.87       3.10       8.93    0.388  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1126_2.mol2'             'ZINC20436939'
     52.27     -53.50       0.44       0.00       0.00       0.18       4.43       6.50    0.508  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1127_3.mol2'             'ZINC21755422'
     51.28     -63.60       0.00       0.00       0.00      15.86       0.70       4.95    0.344  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1128_3.mol2'             'ZINC21800261'
     73.63     -71.49       0.99       0.00       0.00       0.57       3.30       6.33    0.464  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1129_4.mol2'             'ZINC22430852'
     56.06     -59.71       0.00       0.00       0.00       0.00       2.91       2.17    0.420  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1130_2.mol2'             'ZINC32123844'
     66.59     -64.96       0.99       0.00       0.00       1.05       1.80       3.16    0.548  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1131_1.mol2'             'ZINC32682851'
     50.07     -59.98       0.00       0.00       0.00      14.72       2.27       9.35    0.468  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1132_2.mol2'             'ZINC34749469'
     17.63     -45.18       0.00       0.00       0.00      27.56       2.79       5.59    0.544  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1133_5.mol2'             'ZINC35091954'
     64.06     -62.05       0.77       0.00       0.00       3.67       1.51       6.38    0.520  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1134_5.mol2'             'ZINC35689095'
     41.60     -43.17       0.00       0.00       0.00       0.00       3.07       4.57    0.456  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1135_1.mol2'             'ZINC36013865'
     55.50     -63.83       0.00       0.00       0.00      12.34       1.74       7.49    0.460  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1136_2.mol2'             'ZINC20490469'
     67.75     -67.36       0.94       0.00       0.00       0.00       2.61       2.78    0.412  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1137_4.mol2'             'ZINC49089285'
     71.69     -68.16       1.70       0.00       0.00       0.00       2.00       2.42    0.396  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1138_4.mol2'             'ZINC18249716'
     62.84     -64.88       0.00       0.00       0.00       0.00       2.43       2.79    0.504  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1139_2.mol2'             'ZINC41584861'
     57.26     -61.16       0.00       0.00       0.00       1.56       2.00       1.64    0.396  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1140_3.mol2'             'ZINC41585682'
     67.83     -67.52       0.81       0.00       0.00       0.00       1.40       0.67    0.388  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1141_4.mol2'             'ZINC41585971'
     49.96     -50.76       0.00       0.00       0.00       1.06       0.91       2.03    0.504  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1142_2.mol2'             'ZINC41586425'
     47.01     -48.46       0.00       0.00       0.00       0.00       1.25       1.05    0.500  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1143_4.mol2'             'ZINC41586526'
     66.65     -74.37       0.00       0.00       0.00       5.53       1.77       1.34    0.396  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1144_1.mol2'             'ZINC63137376'
     41.36     -55.95       0.48       0.00       0.00      13.18       3.89       4.93    0.444  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1145_3.mol2'             'ZINC63228859'
     47.39     -51.57       0.18       0.00       0.00       0.01       2.46       0.22    0.524  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1146_2.mol2'             'ZINC63351384'
     44.61     -44.44       1.00       0.00       0.00       0.01       3.25       3.14    0.448  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1147_3.mol2'             'ZINC63362116'
     58.20     -58.60       0.00       0.00       0.00       0.00       1.12       1.83    0.464  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1148_2.mol2'             'ZINC63373566'
     26.50     -28.26       1.47       0.00       0.00       6.16       2.19       4.36    0.424  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1149_3.mol2'             'ZINC63375941'
     57.74     -59.59       0.88       0.00       0.00       5.31       2.90       6.62    0.384  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1150_5.mol2'             'ZINC63376069'
     54.09     -55.34       0.00       0.00       0.00       0.48       2.06       3.34    0.356  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1151_3.mol2'             'ZINC63398589'
     66.77     -67.21       0.00       0.00       0.00       0.60       2.43       3.55    0.400  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1152_1.mol2'             'ZINC63540994'
     50.29     -56.76       0.86       0.00       0.00       6.62       3.02       3.39    0.488  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1153_2.mol2'             'ZINC63627529'
     59.01     -56.62       0.95       0.00       0.00       0.00       1.88       3.30    0.332  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1154_1.mol2'             'ZINC63398589'
     40.86     -47.54       0.00       0.00       0.00       3.28       2.79       2.18    0.460  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1155_3.mol2'             'ZINC64651463'
     36.56     -41.52       0.00       0.00       0.00       9.17       2.09       8.39    0.272  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1156_3.mol2'             'ZINC05217818'
     48.47     -47.40       1.00       0.00       0.00       1.75       1.17       2.14    0.444  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1157_1.mol2'             'ZINC01769636'
     62.15     -57.64       2.00       0.00       0.00       0.05       1.97       2.51    0.460  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1158_2.mol2'             'ZINC09235403'
     57.00     -57.41       1.50       0.00       0.00       5.93       2.12       4.61    0.472  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1159_2.mol2'             'ZINC12498410'
     52.94     -63.77       0.36       0.00       0.00      25.45       3.39      20.25    0.444  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1160_3.mol2'             'ZINC03098192'
     50.93     -56.49       0.00       0.00       0.00       4.59       1.25       1.34    0.376  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1161_2.mol2'             'ZINC03232673'
     58.14     -72.14       0.00       0.00       0.00      16.11       3.51       9.13    0.484  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1162_5.mol2'             'ZINC17315799'
     49.31     -66.12       0.00       0.00       0.00      13.31       1.99       0.49    0.488  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1163_4.mol2'             'ZINC19731597'
     49.32     -55.88       0.00       0.00       0.00       8.77       3.53       8.71    0.500  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1164_1.mol2'             'ZINC22935207'
     69.11     -64.99       2.80       0.00       0.00       1.74       4.37       5.82    0.512  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1165_4.mol2'             'ZINC23244486'
     61.05     -61.30       0.00       0.00       0.00       0.19       1.51       2.95    0.500  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1166_4.mol2'             'ZINC28559807'
     66.86     -66.07       1.00       0.00       0.00       1.50       1.58       2.44    0.384  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1167_5.mol2'             'ZINC01481306'
     67.76     -65.68       1.00       0.00       0.00       0.00       1.61       2.29    0.400  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1168_5.mol2'             'ZINC02360710'
     54.24     -60.54       0.00       0.00       0.00       3.93       2.49       2.61    0.456  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1169_5.mol2'             'ZINC34747546'
     57.79     -58.66       0.42       0.00       0.00       0.00       2.81       3.49    0.444  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1170_5.mol2'             'ZINC34750118'
     32.80     -41.70       0.37       0.00       0.00       9.82       2.67       4.18    0.484  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1171_1.mol2'             'ZINC34750192'
     67.91     -64.46       2.00       0.00       0.00       0.00       3.53       4.50    0.532  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1172_4.mol2'             'ZINC34757788'
     59.65     -61.57       0.00       0.00       0.00       0.00       2.65       3.21    0.444  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1173_2.mol2'             'ZINC34757844'
     46.39     -44.51       0.98       0.00       0.00       0.00       3.03       3.88    0.456  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1174_1.mol2'             'ZINC34761449'
     36.97     -37.44       0.95       0.00       0.00       3.24       4.79       9.51    0.516  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1175_5.mol2'             'ZINC34834878'
     52.06     -57.62       0.00       0.00       0.00       0.00       4.17       2.25    0.356  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1176_1.mol2'             'ZINC36612753'
     61.45     -57.60       2.00       0.00       0.00       0.98       4.46       7.75    0.544  '/tmp/tmp9r24QL/gold_soln_decoys_final_m1177_2.mol2'             'ZINC36637497'
